pair_n,year,codeh,codef,pair_str,export,xpi,import,mpi,gdpf,gdph,gdppcf,gdppch,popf,poph,nrerf,nrerh,border,language,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,eareah,eareaf,europ,eunionh,eunionf,ceep,rexport,rimport,trade,gdp,sim,rfl,rerh,rerf,rer,distance,idh,idf
113,2013,FIN,NLD,FINNLD,4593.53,107.99,6427.57,109.99,8.50E+11,2.50E+11,50565.302,45906.799,16804432,5438972,120.23,120.23,0,0,0,0,0,0,0,0,1505.523,1505.523,1567.819,1556.587,1,1,1,1,1,1,4253.805,5843.767,9.22005,27.72579,-1.0467936,8.446449,111.3413,111.3413,0,7.316895,9,16
114,2013,FIN,NOR,FINNOR,2190.09,107.99,1368.08,109.99,4.49E+11,2.50E+11,88444.895,45906.799,5079623,5438972,5.88,120.23,1,0,0,0,0,0,0,0,791.2361,791.2361,881.6286,856.131,1,0,0,1,0,0,2028.12,1243.824,8.09314,27.27285,-0.77819838,10.65816,111.3413,5.440497,3.018729,6.673596,9,17
115,2013,FIN,PRT,FINPRT,149.53,107.99,308.6,109.99,2.22E+11,2.50E+11,21256.759,45906.799,10457295,5438972,120.23,120.23,0,0,0,0,0,0,0,0,3362.978,3362.978,3383.273,3364.83,1,1,1,1,1,1,138.4688,280.5668,6.037956,26.88019,-0.69652255,10.11253,111.3413,111.3413,0,8.120583,9,18
116,2013,FIN,SWE,FINSWE,8540.74,107.99,12448.55,109.99,5.13E+11,2.50E+11,53408.79,45906.799,9600379,5438972,6.51,120.23,1,1,0,1,0,0,0,0,397.8922,397.8922,604.9106,525.1762,1,0,0,1,1,1,7909.083,11317.88,9.864069,27.35978,-0.8198941,8.922924,111.3413,6.032211,2.915486,5.986181,9,19
117,2013,FIN,USA,FINUSA,4723.09,107.99,1792.06,109.99,1.59E+13,2.50E+11,50161.076,45906.799,3.16E+08,5438972,1,120.23,0,0,0,0,0,0,0,0,6625.923,6943.182,7667.73,7544.282,1,0,0,1,0,0,4373.777,1629.295,8.700027,30.41006,-3.4890668,8.35568,111.3413,0.926042,4.789435,8.798745,9,20
118,2013,FRA,CHE,FRACHE,17431.39,107.99,19555.67,109.99,6.11E+11,2.73E+12,75499.756,41282.991,8089346,65998687,0.93,120.23,1,1,1,0,0,0,0,0,436.0778,436.0778,473.7304,405.9947,1,0,0,1,1,1,16142.2,17779.48,10.43181,28.8356,-1.206766,10.44047,111.3413,0.8583516,4.865341,6.077821,10,5
119,2013,FRA,DEU,FRADEU,94551.35,107.99,131132.97,109.99,3.56E+12,2.73E+12,44139.032,41282.991,80645605,65998687,120.23,120.23,1,0,0,0,0,0,0,0,439.8984,880.187,789.5815,682.0841,1,1,1,1,1,1,87558.52,119222.5,12.23942,29.46907,-0.71095968,7.957192,111.3413,111.3413,0,6.086544,10,6
120,2013,FRA,ESP,FRAESP,39158.95,107.99,45145.94,109.99,1.35E+12,2.73E+12,28910.756,41282.991,46620045,65998687,120.23,120.23,1,0,0,0,0,0,0,0,1054.656,1054.656,958.838,817.1057,1,1,1,1,1,1,36262.83,41045.45,11.25556,29.03526,-0.81452025,9.42321,111.3413,111.3413,0,6.96097,10,8
121,2013,FRA,GBR,FRAGBR,39882.32,107.99,33033.21,109.99,2.61E+12,2.73E+12,40623.389,41282.991,64128226,65998687,0.64,120.23,0,0,0,0,0,0,0,0,342.9475,342.9475,749.6503,598.5457,1,0,0,1,1,1,36932.7,30032.88,11.11193,29.30432,-0.69365017,6.491636,111.3413,0.5923526,5.236253,5.837577,10,11
122,2013,FRA,GRC,FRAGRC,3126.95,107.99,779.89,109.99,2.44E+11,2.73E+12,22251.257,41282.991,10965211,65998687,120.23,120.23,0,0,0,0,0,0,0,0,2098.726,2098.726,1928.061,1891.254,1,1,1,1,1,1,2895.689,709.0535,8.190005,28.71912,-1.8913414,9.853863,111.3413,111.3413,0,7.649086,10,12
123,2013,FRA,IRL,FRAIRL,3244.51,107.99,6950.51,109.99,2.26E+11,2.73E+12,48971.37,41282.991,4623816,65998687,120.23,120.23,0,0,0,0,0,0,0,0,778.2031,778.2031,1024.208,948.9664,1,1,1,1,1,1,3004.554,6319.211,9.140322,28.71318,-1.9541491,8.947465,111.3413,111.3413,0,6.656988,10,13
124,2013,FRA,ITA,FRAITA,40898.32,107.99,50898.03,109.99,2.05E+12,2.73E+12,33978.552,41282.991,60233948,65998687,120.23,120.23,1,0,0,0,0,0,0,0,1109.901,1109.901,891.5286,712.8497,1,1,1,1,1,1,37873.56,46275.09,11.34034,29.19364,-0.71354389,8.896237,111.3413,111.3413,0,7.012026,10,14
125,2013,FRA,JPN,FRAJPN,9136.45,107.99,6392.75,109.99,5.89E+12,2.73E+12,46249.21,41282.991,1.27E+08,65998687,97.6,120.23,0,0,0,0,0,0,0,0,9725.629,9725.629,9803.116,9796.54,1,0,0,1,0,0,8460.74,5812.108,9.566114,29.78497,-0.83845288,8.510414,111.3413,90.37768,0.2086026,9.18252,10,15
126,2013,FRA,NLD,FRANLD,23597.07,107.99,50497.2,109.99,8.50E+11,2.73E+12,50565.302,41282.991,16804432,65998687,120.23,120.23,0,0,0,0,0,0,0,0,427.9169,427.9169,660.9895,556.2308,1,1,1,1,1,1,21851.87,45910.66,11.12376,28.9048,-1.0149332,9.135866,111.3413,111.3413,0,6.058929,10,16
127,2013,FRA,NOR,FRANOR,2019.89,107.99,3782.52,109.99,4.49E+11,2.73E+12,88444.895,41282.991,5079623,65998687,5.88,120.23,0,0,0,0,0,0,0,0,1342.89,1342.89,1614.931,1544.384,1,0,0,1,0,0,1870.501,3438.961,8.577246,28.78598,-1.4145771,10.76134,111.3413,5.440497,3.018729,7.202579,10,17
128,2013,FRA,PRT,FRAPRT,5453.43,107.99,6821.7,109.99,2.22E+11,2.73E+12,21256.759,41282.991,10457295,65998687,120.23,120.23,0,0,0,0,0,0,0,0,1452.86,1452.86,1339.212,1289.051,1,1,1,1,1,1,5050.103,6202.102,9.32832,28.71178,-1.9698185,9.904799,111.3413,111.3413,0,7.281289,10,18
129,2013,FRA,SWE,FRASWE,6239.97,107.99,8492.32,109.99,5.13E+11,2.73E+12,53408.79,41282.991,9600379,65998687,6.51,120.23,0,0,0,0,0,0,0,0,1545.797,1545.797,1616.322,1550.527,1,0,0,1,1,1,5778.473,7720.979,9.510405,28.80578,-1.3220212,9.40309,111.3413,6.032211,2.915486,7.343295,10,19
130,2013,FRA,USA,FRAUSA,36174.01,107.99,35732.89,109.99,1.59E+13,2.73E+12,50161.076,41282.991,3.16E+08,65998687,1,120.23,0,0,0,1,0,0,0,0,5838.157,6169.154,7456.767,7227.043,1,0,0,1,0,0,33498.65,32487.36,11.0972,30.55302,-1.385115,9.091341,111.3413,0.926042,4.789435,8.672171,10,20
131,2013,GBR,USA,GBRUSA,57716.52,107.99,46137.79,109.99,1.59E+13,2.61E+12,50161.076,40623.389,3.16E+08,64128226,1,0.64,0,1,1,1,0,0,0,0,5570.161,5901.343,6878.493,6655.415,0,0,0,1,0,0,53447.93,41947.2,11.46578,30.54657,-1.417064,9.163006,0.5923526,0.926042,-0.4468176,8.625179,11,20
132,2013,GRC,CHE,GRCCHE,147.78,107.99,616.77,109.99,6.11E+11,2.44E+11,75499.756,22251.257,8089346,10965211,0.93,120.23,0,0,0,0,0,0,0,0,1662.651,1662.651,1610.491,1600.698,1,0,0,1,1,1,136.8513,560.7504,6.547648,27.47406,-0.89662854,10.88272,111.3413,0.8583516,4.865341,7.416169,12,5
133,2013,GRC,ESP,GRCESP,793.17,107.99,1856.93,109.99,1.35E+12,2.44E+11,28910.756,22251.257,46620045,10965211,120.23,120.23,0,0,0,0,0,0,0,0,2372.903,2372.903,2289.585,2241.472,1,1,1,1,1,1,734.5049,1688.267,7.792667,28.09589,-1.348737,8.8038,111.3413,111.3413,0,7.771869,12,8
134,2013,GRC,GBR,GRCGBR,1320.08,107.99,1552.23,109.99,2.61E+12,2.44E+11,40623.389,22251.257,64128226,10965211,0.64,120.23,0,0,0,0,0,0,0,0,2394.85,2394.85,2481.971,2466.703,1,0,0,1,1,1,1222.453,1411.247,7.876145,28.67802,-1.8540119,9.81859,111.3413,0.5923526,5.236253,7.781076,12,11
135,2013,GRC,IRL,GRCIRL,48.74,107.99,373.33,109.99,2.26E+11,2.44E+11,48971.37,22251.257,4623816,10965211,120.23,120.23,0,0,0,0,0,0,0,0,2855.222,2855.222,2844.277,2838.347,1,1,1,1,1,1,45.13445,339.424,5.952096,26.8769,-0.69454076,10.19317,111.3413,111.3413,0,7.956905,12,13
136,2013,GRC,ITA,GRCITA,3260.37,107.99,4985.18,109.99,2.05E+12,2.44E+11,33978.552,22251.257,60233948,10965211,120.23,120.23,0,0,0,0,0,0,0,0,1050.411,1050.411,1112.724,1038.996,1,1,1,1,1,1,3019.244,4532.386,8.929519,28.45986,-1.6589447,9.369675,111.3413,111.3413,0,6.956937,12,14
137,2013,GRC,JPN,GRCJPN,60.67,107.99,155.24,109.99,5.89E+12,2.44E+11,46249.21,22251.257,1.27E+08,10965211,97.6,120.23,0,0,0,0,0,0,0,0,9517.985,9517.985,9363.692,9360.238,1,0,0,1,0,0,56.18693,141.14,5.284862,29.44556,-2.5725776,10.08572,111.3413,90.37768,0.2086026,9.160938,12,15
138,2013,GRC,NLD,GRCNLD,572.22,107.99,2897.63,109.99,8.50E+11,2.44E+11,50565.302,22251.257,16804432,10965211,120.23,120.23,0,0,0,0,0,0,0,0,2162.912,2162.912,2090.397,2082.017,1,1,1,1,1,1,529.9029,2634.448,8.059704,27.7206,-1.0594818,10.25111,111.3413,111.3413,0,7.679211,12,16
139,2013,GRC,NOR,GRCNOR,58.57,107.99,191.43,109.99,4.49E+11,2.44E+11,88444.895,22251.257,5079623,10965211,5.88,120.23,0,0,0,0,0,0,0,0,2606.405,2606.405,2657.436,2635.489,1,0,0,1,0,0,54.23935,174.043,5.430583,27.26467,-0.78490992,11.10034,111.3413,5.440497,3.018729,7.865727,12,17
140,2013,GRC,PRT,GRCPRT,159.46,107.99,172.06,109.99,2.22E+11,2.44E+11,21256.759,22251.257,10457295,10965211,120.23,120.23,0,0,0,0,0,0,0,0,2853.773,2853.773,2838.769,2827.314,1,1,1,1,1,1,147.6623,156.4337,5.717343,26.86805,-0.69531569,6.902238,111.3413,111.3413,0,7.956397,12,18
141,2013,GRC,SWE,GRCSWE,231.13,107.99,352.29,109.99,5.13E+11,2.44E+11,53408.79,22251.257,9600379,10965211,6.51,120.23,0,0,0,0,0,0,0,0,2408.377,2408.377,2353.035,2334.877,1,0,0,1,1,1,214.0358,320.2901,6.281006,27.35228,-0.82797332,10.34681,111.3413,6.032211,2.915486,7.786708,12,19
142,2013,GRC,USA,GRCUSA,1183.46,107.99,673.86,109.99,1.59E+13,2.44E+11,50161.076,22251.257,3.16E+08,10965211,1,120.23,0,0,0,0,0,0,0,0,7929.328,8259.79,9319.274,9154.24,1,0,0,1,0,0,1095.934,612.6539,7.443422,30.4097,-3.5114364,10.23673,111.3413,0.926042,4.789435,8.978324,12,20
143,2013,IRL,CHE,IRLCHE,6806.95,107.99,1088.28,109.99,6.11E+11,2.26E+11,75499.756,48971.37,8089346,4623816,0.93,120.23,0,0,0,0,0,0,0,0,1203.958,1203.958,1246.226,1242.991,1,0,0,1,1,1,6303.524,989.4363,8.894665,27.4533,-0.92979336,10.18597,111.3413,0.8583516,4.865341,7.09337,13,5
144,2013,IRL,ESP,IRLESP,3898.16,107.99,922.12,109.99,1.35E+12,2.26E+11,28910.756,48971.37,46620045,4623816,120.23,120.23,0,0,0,0,0,0,0,0,1450.236,1450.236,1522.519,1476.14,1,1,1,1,1,1,3609.86,838.3705,8.400262,28.0848,-1.4012276,9.906513,111.3413,111.3413,0,7.279481,13,8
145,2013,IRL,GBR,IRLGBR,18649.61,107.99,25927.7,109.99,2.61E+12,2.26E+11,40623.389,48971.37,64128226,4623816,0.64,120.23,1,1,1,1,0,0,0,0,460.4115,460.4115,425.3322,395.0088,1,0,0,1,1,1,17270.32,23572.75,10.61749,28.67184,-1.9163204,9.029775,111.3413,0.5923526,5.236253,6.132121,13,11
146,2013,IRL,ITA,IRLITA,3045.97,107.99,1135.01,109.99,2.05E+12,2.26E+11,33978.552,48971.37,60233948,4623816,120.23,120.23,0,0,0,0,0,0,0,0,1887.733,1887.733,1821.601,1766.681,1,1,1,1,1,1,2820.692,1031.924,8.256508,28.45216,-1.718228,9.615327,111.3413,111.3413,0,7.543132,13,14
147,2013,IRL,JPN,IRLJPN,2235.89,107.99,1031.85,109.99,5.89E+12,2.26E+11,46249.21,48971.37,1.27E+08,4623816,97.6,120.23,0,0,0,0,0,0,0,0,9599.005,9599.005,9575.228,9571.551,1,0,0,1,0,0,2070.525,938.1252,8.009247,29.44269,-2.6415195,7.909181,111.3413,90.37768,0.2086026,9.169415,13,15
148,2013,IRL,NLD,IRLNLD,5399.44,107.99,4118.85,109.99,8.50E+11,2.26E+11,50565.302,48971.37,16804432,4623816,120.23,120.23,0,0,0,0,0,0,0,0,756.7269,756.7269,824.0455,816.2403,1,1,1,1,1,1,5000.111,3744.744,9.076221,27.70442,-1.1017894,7.37396,111.3413,111.3413,0,6.629003,13,16
149,2013,IRL,NOR,IRLNOR,454.39,107.99,1451.77,109.99,4.49E+11,2.26E+11,88444.895,48971.37,5079623,4623816,5.88,120.23,0,0,0,0,0,0,0,0,1267.015,1267.015,1305.79,1268.504,1,0,0,1,0,0,420.7861,1319.914,7.462042,27.23902,-0.8082822,10.58339,111.3413,5.440497,3.018729,7.144419,13,17
150,2013,IRL,PRT,IRLPRT,425.35,107.99,162.35,109.99,2.22E+11,2.26E+11,21256.759,48971.37,10457295,4623816,120.23,120.23,0,0,0,0,0,0,0,0,1639.821,1639.821,1567.218,1539.292,1,1,1,1,1,1,393.8965,147.6011,6.294339,26.82967,-0.69323257,10.22972,111.3413,111.3413,0,7.402342,13,18
151,2013,IRL,SWE,IRLSWE,1209.61,107.99,402.47,109.99,5.13E+11,2.26E+11,53408.79,48971.37,9600379,4623816,6.51,120.23,0,0,0,0,0,0,0,0,1631.147,1631.147,1549.426,1522.62,1,0,0,1,1,1,1120.153,365.9135,7.303888,27.32881,-0.85569957,8.397829,111.3413,6.032211,2.915486,7.397039,13,19
152,2013,IRL,USA,IRLUSA,24484.36,107.99,10784.82,109.99,1.59E+13,2.26E+11,50161.076,48971.37,3.16E+08,4623816,1,120.23,0,1,1,0,0,0,0,0,5117.716,5448.801,6515.071,6276.317,1,0,0,1,0,0,22673.54,9805.262,10.38834,30.40861,-3.5839241,7.081461,111.3413,0.926042,4.789435,8.540463,13,20
153,2013,ITA,CHE,ITACHE,27095.14,107.99,14135.41,109.99,6.11E+11,2.05E+12,75499.756,33978.552,8089346,60233948,0.93,120.23,1,1,1,0,0,0,0,0,692.6592,692.6592,609.6788,438.954,1,0,0,1,1,1,25091.23,12851.52,10.54383,28.60837,-1.0384214,10.63396,111.3413,0.8583516,4.865341,6.540538,14,5
154,2013,ITA,ESP,ITAESP,22830.91,107.99,21712.96,109.99,1.35E+12,2.05E+12,28910.756,33978.552,46620045,60233948,120.23,120.23,0,0,0,0,0,0,0,0,1366.76,1366.76,1325.827,1219.245,1,1,1,1,1,1,21142.38,19740.82,10.61847,28.85317,-0.73645644,8.530662,111.3413,111.3413,0,7.220198,14,8
155,2013,ITA,GBR,ITAGBR,26021.13,107.99,12845.03,109.99,2.61E+12,2.05E+12,40623.389,33978.552,64128226,60233948,0.64,120.23,0,0,0,0,0,0,0,0,1438.425,1438.425,1487.006,1399.13,1,0,0,1,1,1,24096.66,11678.34,10.485,29.16827,-0.70766398,8.801596,111.3413,0.5923526,5.236253,7.271304,14,11
156,2013,ITA,JPN,ITAJPN,7992.99,107.99,3406.53,109.99,5.89E+12,2.05E+12,46249.21,33978.552,1.27E+08,60233948,97.6,120.23,0,0,0,0,0,0,0,0,9869.275,9869.275,9710.689,9706.069,1,0,0,1,0,0,7401.845,3097.127,9.259032,29.70305,-0.96071993,9.414967,111.3413,90.37768,0.2086026,9.197182,14,15
157,2013,ITA,NLD,ITANLD,12049.45,107.99,27489.34,109.99,8.50E+11,2.05E+12,50565.302,33978.552,16804432,60233948,120.23,120.23,0,0,0,0,0,0,0,0,1297.695,1297.695,1174.921,1092.614,1,1,1,1,1,1,11158.3,24992.54,10.49546,28.69448,-0.88041528,9.716359,111.3413,111.3413,0,7.168345,14,16
158,2013,ITA,NOR,ITANOR,2101.14,107.99,2017.71,109.99,4.49E+11,2.05E+12,88444.895,33978.552,5079623,60233948,5.88,120.23,0,0,0,0,0,0,0,0,2010.678,2010.678,2003.588,1939.107,1,0,0,1,0,0,1945.744,1834.447,8.23753,28.54568,-1.2201031,10.90534,111.3413,5.440497,3.018729,7.606227,14,17
159,2013,ITA,PRT,ITAPRT,4022.58,107.99,2015.51,109.99,2.22E+11,2.05E+12,21256.759,33978.552,10457295,60233948,120.23,120.23,0,0,0,0,0,0,0,0,1864.041,1864.041,1853.643,1818.275,1,1,1,1,1,1,3725.074,1832.444,8.622907,28.45034,-1.7330578,9.451072,111.3413,111.3413,0,7.530502,14,18
160,2013,ITA,SWE,ITASWE,5058.06,107.99,4120.96,109.99,5.13E+11,2.05E+12,53408.79,33978.552,9600379,60233948,6.51,120.23,0,0,0,0,0,0,0,0,1980.122,1980.122,1833.431,1772.384,1,0,0,1,1,1,4683.974,3746.663,9.039627,28.5708,-1.138171,9.874586,111.3413,6.032211,2.915486,7.590914,14,19
161,2013,ITA,USA,ITAUSA,35916.75,107.99,15312.07,109.99,1.59E+13,2.05E+12,50161.076,33978.552,3.16E+08,60233948,1,120.23,0,0,0,0,0,0,0,0,6895.107,7224.739,8284.006,8076.798,1,0,0,1,0,0,33260.41,13921.31,10.76176,30.51585,-1.5968861,9.691688,111.3413,0.926042,4.789435,8.838568,14,20
162,2013,JPN,CHE,JPNCHE,3322,107.99,7287.14,109.99,6.11E+11,5.89E+12,75499.756,46249.21,8089346,1.27E+08,0.93,97.6,0,0,0,0,0,0,0,0,9680.594,9680.594,9558.655,9555.386,0,0,0,0,1,0,3076.308,6625.268,9.180043,29.50359,-1.7710911,10.28365,90.37768,0.8583516,4.656739,9.177878,15,5
163,2013,JPN,ESP,JPNESP,2090.05,107.99,3726.47,109.99,1.35E+12,5.89E+12,28910.756,46249.21,46620045,1.27E+08,120.23,97.6,0,0,0,0,0,0,0,0,10777.42,10777.42,10684.76,10671.17,0,1,0,0,1,0,1935.472,3388.001,8.579882,29.61093,-1.1941988,9.760682,90.37768,111.3413,-0.2086026,9.285209,15,8
164,2013,JPN,GBR,JPNGBR,11110.99,107.99,6567.31,109.99,2.61E+12,5.89E+12,40623.389,46249.21,64128226,1.27E+08,0.64,97.6,0,0,0,0,0,0,0,0,9574.237,9574.237,9436.248,9431.94,0,0,0,0,1,0,10289.24,5970.818,9.696467,29.77101,-0.85538168,8.635122,90.37768,0.5923526,5.02765,9.166831,15,11
165,2013,JPN,NLD,JPNNLD,13905.6,107.99,4514.43,109.99,8.50E+11,5.89E+12,50565.302,46249.21,16804432,1.27E+08,120.23,97.6,0,0,0,0,0,0,0,0,9303.377,9303.377,9228.859,9225.791,0,1,0,0,1,0,12877.17,4104.398,9.739883,29.53967,-1.5130179,8.370106,90.37768,111.3413,-0.2086026,9.138133,15,16
166,2013,JPN,NOR,JPNNOR,1165.69,107.99,1967.04,109.99,4.49E+11,5.89E+12,88444.895,46249.21,5079623,1.27E+08,5.88,97.6,0,0,0,0,0,0,0,0,8417.135,8417.135,8332.628,8321.492,0,0,0,0,0,0,1079.475,1788.377,7.961318,29.47845,-2.0278778,10.65007,90.37768,5.440497,2.810127,9.038025,15,17
167,2013,JPN,PRT,JPNPRT,337.51,107.99,367.56,109.99,2.22E+11,5.89E+12,21256.759,46249.21,10457295,1.27E+08,120.23,97.6,0,0,0,0,0,0,0,0,11156.39,11156.39,11034.52,11027.42,0,1,0,0,1,0,312.5505,334.1737,6.47192,29.44201,-2.6586455,10.12633,90.37768,111.3413,-0.2086026,9.319768,15,18
168,2013,JPN,SWE,JPNSWE,1261.39,107.99,2325.59,109.99,5.13E+11,5.89E+12,53408.79,46249.21,9600379,1.27E+08,6.51,97.6,0,0,0,0,0,0,0,0,8180.65,8180.65,8226.76,8217.302,0,0,0,0,1,0,1168.096,2114.359,8.096347,29.48841,-1.9156307,8.876206,90.37768,6.032211,2.706884,9.009527,15,19
169,2013,JPN,USA,JPNUSA,134398.14,107.99,71939,109.99,1.59E+13,5.89E+12,50161.076,46249.21,3.16E+08,1.27E+08,1,97.6,0,0,0,0,0,0,0,0,10855.59,10918.79,10286.19,10193.96,0,0,0,0,0,0,124458.3,65404.95,12.15406,30.71054,-0.92851588,8.27177,90.37768,0.926042,4.580833,9.292436,15,20
170,2013,NLD,CHE,NLDCHE,7909.5,107.99,3231.56,109.99,6.11E+11,8.50E+11,75499.756,50565.302,8089346,16804432,0.93,120.23,0,0,0,0,0,0,0,0,628.025,628.025,602.4415,596.4154,1,0,0,1,1,1,7324.532,2938.045,9.236259,28.00978,-0.72028732,10.12401,111.3413,0.8583516,4.865341,6.44258,16,5
171,2013,NLD,ESP,NLDESP,17820.48,107.99,8727.36,109.99,1.35E+12,8.50E+11,28910.756,50565.302,46620045,16804432,120.23,120.23,0,0,0,0,0,0,0,0,1481.366,1481.366,1500.836,1446.738,1,1,1,1,1,1,16502.52,7934.67,10.10386,28.41836,-0.74588966,9.98297,111.3413,111.3413,0,7.30072,16,8
172,2013,NLD,GBR,NLDGBR,56160.55,107.99,38538.1,109.99,2.61E+12,8.50E+11,40623.389,50565.302,64128226,16804432,0.64,120.23,0,0,0,0,0,0,0,0,360.315,360.315,467.948,436.0208,1,0,0,1,1,1,52007.03,35037.77,11.37418,28.87079,-0.99177131,9.204515,111.3413,0.5923526,5.236253,5.886979,16,11
173,2013,NLD,NOR,NLDNOR,5788.91,107.99,21925.6,109.99,4.49E+11,8.50E+11,88444.895,50565.302,5079623,16804432,5.88,120.23,0,0,0,0,0,0,0,0,916.1565,916.1565,983.7408,936.7241,1,0,0,1,0,0,5360.771,19934.15,10.13836,27.89261,-0.79300921,10.54217,111.3413,5.440497,3.018729,6.820187,16,17
174,2013,NLD,PRT,NLDPRT,4218,107.99,2373.26,109.99,2.22E+11,8.50E+11,21256.759,50565.302,10457295,16804432,120.23,120.23,0,0,0,0,0,0,0,0,1862.043,1862.043,1820.296,1795.015,1,1,1,1,1,1,3906.048,2157.703,8.710084,27.70056,-1.11255,10.28563,111.3413,111.3413,0,7.529429,16,18
175,2013,NLD,SWE,NLDSWE,13762.71,107.99,9211.3,109.99,5.13E+11,8.50E+11,53408.79,50565.302,9600379,16804432,6.51,120.23,0,0,0,0,0,0,0,0,1128.93,1128.93,1009.396,952.2878,1,0,0,1,1,1,12744.85,8374.659,9.957952,27.94032,-0.75626949,7.952787,111.3413,6.032211,2.915486,7.029026,16,19
176,2013,NLD,USA,NLDUSA,23346.84,107.99,38458.42,109.99,1.59E+13,8.50E+11,50161.076,50565.302,3.16E+08,16804432,1,120.23,0,0,0,0,0,0,0,0,5866.046,6196.851,7281.814,7081.953,1,0,0,1,0,0,21620.15,34965.34,10.94351,30.44664,-2.3375295,6.001975,111.3413,0.926042,4.789435,8.676936,16,20
177,2013,NOR,CHE,NORCHE,530.66,107.99,1172.63,109.99,6.11E+11,4.49E+11,75499.756,88444.895,8089346,5079623,0.93,5.88,0,0,0,0,0,0,0,0,1459.379,1459.379,1512.622,1478.504,0,0,0,0,1,0,491.416,1066.121,7.350861,27.6893,-0.7166267,9.468475,5.440497,0.8583516,1.846612,7.285766,17,5
178,2013,NOR,ESP,NORESP,1817.17,107.99,1424.07,109.99,1.35E+12,4.49E+11,28910.756,88444.895,46620045,5079623,120.23,5.88,0,0,0,0,0,0,0,0,2390.782,2390.782,2455.122,2397.24,0,1,0,0,1,0,1682.779,1294.726,7.998841,28.21719,-0.98083688,10.99431,5.440497,111.3413,-3.018729,7.779376,17,8
179,2013,NOR,GBR,NORGBR,37351.47,107.99,5747.79,109.99,2.61E+12,4.49E+11,40623.389,88444.895,64128226,5079623,0.64,5.88,0,0,0,0,0,0,0,0,1157.104,1157.104,1127.215,1077.488,0,0,0,0,1,0,34589.03,5225.734,10.59199,28.74759,-1.3826664,10.77523,5.440497,0.5923526,2.217524,7.053676,17,11
180,2013,NOR,PRT,NORPRT,507.85,107.99,306.1,109.99,2.22E+11,4.49E+11,21256.759,88444.895,10457295,5079623,120.23,5.88,0,0,0,0,0,0,0,0,2739.748,2739.748,2717.384,2680.415,0,1,0,0,1,0,470.287,278.2991,6.618186,27.23286,-0.81445293,11.11525,5.440497,111.3413,-3.018729,7.915621,17,18
181,2013,NOR,SWE,NORSWE,9016.64,107.99,11966.57,109.99,5.13E+11,4.49E+11,53408.79,88444.895,9600379,5079623,6.51,5.88,1,0,0,0,0,0,0,0,417.5658,417.5658,502.6936,423.143,0,0,0,0,1,0,8349.783,10879.68,9.864199,27.59229,-0.69751065,10.46413,5.440497,6.032211,-0.1032433,6.034442,17,19
182,2013,NOR,USA,NORUSA,6879.72,107.99,4879.31,109.99,1.59E+13,4.49E+11,50161.076,88444.895,3.16E+08,5079623,1,5.88,0,0,0,0,0,0,0,0,5916.703,6239.55,7056.674,6894.932,0,0,0,0,0,0,6370.909,4436.13,9.287953,30.42237,-2.9262883,10.55278,5.440497,0.926042,1.770706,8.685534,17,20
183,2013,PRT,CHE,PRTCHE,556.48,107.99,372.69,109.99,6.11E+11,2.22E+11,75499.756,21256.759,8089346,10457295,0.93,120.23,0,0,0,0,0,0,0,0,1626.974,1626.974,1633.789,1606.373,1,0,0,1,1,1,515.3198,338.8421,6.750121,27.44834,-0.93834451,10.90123,111.3413,0.8583516,4.865341,7.394477,18,5
184,2013,PRT,ESP,PRTESP,14860.14,107.99,24445.14,109.99,1.35E+12,2.22E+11,28910.756,21256.759,46620045,10457295,120.23,120.23,1,0,0,0,0,0,0,0,500.9223,500.9223,679.8302,565.1548,1,1,1,1,1,1,13761.11,22224.85,10.49088,28.08217,-1.4144343,8.942984,111.3413,111.3413,0,6.216451,18,8
185,2013,PRT,GBR,PRTGBR,3472.06,107.99,2226.63,109.99,2.61E+12,2.22E+11,40623.389,21256.759,64128226,10457295,0.64,120.23,0,0,0,0,0,0,0,0,1583.091,1583.091,1620.87,1583.749,1,0,0,1,1,1,3215.276,2024.387,8.564013,28.67038,-1.931871,9.871306,111.3413,0.5923526,5.236253,7.367135,18,11
186,2013,PRT,SWE,PRTSWE,584.43,107.99,731.53,109.99,5.13E+11,2.22E+11,53408.79,21256.759,9600379,10457295,6.51,120.23,0,0,0,0,0,0,0,0,2990.966,2990.966,2821.618,2786.661,1,0,0,1,1,1,541.2114,665.0909,7.095315,27.32318,-0.86293048,10.37823,111.3413,6.032211,2.915486,8.003352,18,19
187,2013,PRT,USA,PRTUSA,2654.72,107.99,1120.42,109.99,1.59E+13,2.22E+11,50161.076,21256.759,3.16E+08,10457295,1,120.23,0,0,0,0,0,0,0,0,5425.189,5740.448,7004.538,6722.723,1,0,0,1,0,0,2458.383,1018.652,8.153935,30.40835,-3.6018898,10.27175,111.3413,0.926042,4.789435,8.598808,18,20
188,2013,SWE,CHE,SWECHE,2042.06,107.99,1119.83,109.99,6.11E+11,5.13E+11,75499.756,53408.79,8089346,9600379,0.93,6.51,0,0,0,0,0,0,0,0,1546.508,1546.508,1422.902,1381.898,0,0,0,1,1,1,1891.03,1018.116,7.975615,27.74746,-0.7007849,10.00292,6.032211,0.8583516,1.949855,7.343755,19,5
